client_id,date_naissance,date_inscription,segment_client,region,departement
2877,1995-12-20,2017-08-02,Standard,Auvergne-Rhône-Alpes,69
2878,1964-08-01,1982-10-18,Pro,Auvergne-Rhône-Alpes,01
2879,1955-01-07,1995-01-08,Standard,Auvergne-Rhône-Alpes,69
2880,1986-08-02,2009-02-04,Standard,Occitanie,34
2881,1997-04-11,2016-04-09,Pro,Pays de la Loire,49
2882,1965-01-12,1994-05-10,Pro,Auvergne-Rhône-Alpes,63
2883,1959-10-08,2012-09-19,Standard,Occitanie,12
2884,1977-07-12,2016-03-04,Pro,Auvergne-Rhône-Alpes,26
2885,1965-02-14,2007-07-21,Pro,Auvergne-Rhône-Alpes,63
2886,1991-10-30,2016-04-07,Pro,Occitanie,32
2887,1987-02-27,2006-10-23,Pro,Île-de-France,94
2888,1959-08-25,2011-06-04,Pro,Occitanie,11
2889,1965-05-03,1995-08-12,Standard,Hauts-de-France,60
2890,2002-01-30,2022-12-29,Standard,Île-de-France,77
2891,1985-06-28,2015-11-30,Pro,Bourgogne-Franche-Comté,21
2892,1973-05-07,2020-02-16,Pro,Auvergne-Rhône-Alpes,01
2893,1967-10-27,1987-08-09,Pro,Île-de-France,93
2894,1978-08-19,2011-09-08,Standard,Île-de-France,75
2895,1996-06-14,2020-06-03,Pro,Île-de-France,92
2896,1985-12-14,2018-04-28,Premium,Nouvelle-Aquitaine,33
2897,1987-07-18,2008-12-17,Pro,Auvergne-Rhône-Alpes,26
2898,1996-02-03,2018-07-16,Premium,Nouvelle-Aquitaine,24
2899,1978-02-02,2012-05-13,Standard,Hauts-de-France,60
2900,1982-06-25,2018-08-12,Standard,Nouvelle-Aquitaine,33
2901,1974-08-31,2021-11-09,Pro,Bourgogne-Franche-Comté,71
2902,2006-03-19,2024-12-11,Pro,Auvergne-Rhône-Alpes,38
2903,1990-09-22,2010-08-22,Premium,Grand Est,57
2904,2000-04-19,2024-01-07,Pro,Grand Est,68
2905,1992-12-19,2019-12-10,Standard,Nouvelle-Aquitaine,33
2906,1948-11-13,1991-03-30,Standard,Pays de la Loire,49
2907,1971-01-16,2010-10-29,Pro,Normandie,50
2908,1957-04-28,2007-11-28,Pro,Bretagne,29
2909,2000-05-16,2024-10-04,Pro,Normandie,76
2910,1958-03-20,1977-06-25,Pro,Auvergne-Rhône-Alpes,38
2911,1978-04-23,1998-09-30,Pro,Île-de-France,93
2912,1969-10-02,2019-12-03,Standard,Occitanie,31
2913,1971-02-07,1997-03-19,Premium,Provence-Alpes-Côte d'Azur,06
2914,1982-10-14,2005-01-25,Pro,Nouvelle-Aquitaine,40
2915,1988-01-09,2021-07-16,Pro,Occitanie,11
2916,1978-08-17,2022-04-15,Premium,Hauts-de-France,59
2917,1988-01-01,2023-06-19,Standard,Île-de-France,75
2918,1989-12-21,2017-10-25,Premium,Auvergne-Rhône-Alpes,38
2919,1992-05-09,2023-03-26,Pro,Centre-Val de Loire,45
2920,2007-10-12,2025-12-29,Pro,Provence-Alpes-Côte d'Azur,06
2921,1948-12-16,2024-06-21,Pro,Île-de-France,93
2922,1980-06-05,2025-09-11,Standard,Normandie,14
2923,1975-11-03,1999-05-19,Pro,Bretagne,22
2924,1986-08-31,2025-02-14,Pro,Île-de-France,77
2925,1957-06-09,2000-05-31,Standard,Hauts-de-France,59
2926,1988-05-13,2020-05-19,Pro,Île-de-France,95
2927,1997-06-25,2024-07-09,Premium,Bretagne,29
2928,2002-04-12,2020-06-04,Standard,Pays de la Loire,44
2929,1986-02-14,2018-08-31,Pro,Hauts-de-France,59
2930,1951-07-08,2009-04-14,Standard,Grand Est,10
2931,2001-12-15,2020-05-27,Premium,Normandie,14
2932,2002-01-07,2025-04-12,Pro,Grand Est,57
2933,1946-04-03,1983-09-02,Premium,Île-de-France,91
2934,1982-02-27,2015-03-29,Pro,Occitanie,46
2935,1969-06-28,2017-12-22,Standard,Occitanie,82
2936,2008-03-27,2026-03-31,Standard,Pays de la Loire,49
2937,1990-04-01,2023-07-23,Pro,Île-de-France,75
2938,1946-05-30,1989-06-04,Pro,Occitanie,66
2939,1956-02-06,2012-06-29,Standard,Nouvelle-Aquitaine,64
2940,1977-02-05,2004-02-14,Pro,Provence-Alpes-Côte d'Azur,13
2941,1974-07-19,2004-06-30,Premium,Île-de-France,95
2942,1950-06-11,1977-11-12,Pro,Île-de-France,94
2943,1987-01-04,2012-07-03,Pro,Nouvelle-Aquitaine,33
2944,1971-01-10,2006-02-10,Pro,Auvergne-Rhône-Alpes,38
2945,1999-11-04,2024-09-30,Standard,Grand Est,57
2946,2006-06-22,2025-08-31,Standard,Île-de-France,91
2947,1964-05-05,1986-08-21,Standard,Bourgogne-Franche-Comté,21
2948,1995-06-29,2020-09-29,Standard,Pays de la Loire,44
2949,1990-07-13,2008-09-04,Standard,Île-de-France,93
2950,1978-06-22,2022-01-05,Premium,Nouvelle-Aquitaine,33
2951,1973-06-07,2009-07-11,Premium,Bourgogne-Franche-Comté,39
2952,1974-04-01,2005-08-09,Premium,Grand Est,57
2953,1997-11-01,2017-05-24,Standard,Auvergne-Rhône-Alpes,01
2954,1999-06-22,2023-08-15,Standard,Nouvelle-Aquitaine,33
2955,1978-02-17,2014-09-22,Premium,Pays de la Loire,53
2956,1990-07-24,2010-03-19,Standard,Grand Est,57
2957,1981-11-03,2015-02-16,Standard,Nouvelle-Aquitaine,33
2958,1991-04-23,2012-10-29,Premium,Île-de-France,93
2959,1969-09-07,1993-12-14,Premium,Bourgogne-Franche-Comté,21
2960,1963-05-15,2007-09-01,Pro,Provence-Alpes-Côte d'Azur,13
2961,1951-05-02,2005-09-21,Premium,Nouvelle-Aquitaine,33
2962,1966-11-16,2000-01-19,Standard,Provence-Alpes-Côte d'Azur,83
2963,1949-10-07,1991-10-09,Pro,Grand Est,67
2964,1949-01-31,2020-05-15,Standard,Île-de-France,77
2965,1958-09-18,2020-09-01,Premium,Centre-Val de Loire,37
2966,2001-07-27,2024-01-12,Standard,Île-de-France,78
2967,1960-03-05,1980-02-05,Pro,Île-de-France,95
2968,1983-03-04,2025-06-28,Standard,Normandie,76
2969,1993-07-21,2018-01-05,Standard,Nouvelle-Aquitaine,47
2970,1955-10-06,2021-03-01,Standard,Nouvelle-Aquitaine,40
2971,1951-02-11,1976-10-31,Standard,Grand Est,67
2972,2005-09-07,2024-03-20,Pro,Auvergne-Rhône-Alpes,03
2973,2007-07-14,2025-08-30,Pro,Hauts-de-France,62
2974,2003-08-24,2021-11-18,Premium,Hauts-de-France,59
2975,1947-01-11,2011-10-27,Premium,Nouvelle-Aquitaine,86
2976,2004-09-04,2025-01-31,Premium,Nouvelle-Aquitaine,40
2977,1993-07-01,2012-08-29,Pro,Île-de-France,95
2978,1978-08-08,2000-01-03,Standard,Auvergne-Rhône-Alpes,15
2979,1951-12-25,1987-07-15,Premium,Nouvelle-Aquitaine,47
2980,1949-03-24,1976-07-31,Pro,Normandie,27
2981,1964-08-22,1984-04-17,Standard,Occitanie,31
2982,1948-12-04,1975-09-02,Standard,Bourgogne-Franche-Comté,25
2983,1963-04-25,1996-01-22,Pro,Bretagne,56
2984,1975-10-09,1997-12-23,Standard,Nouvelle-Aquitaine,33
2985,1963-01-03,1994-06-20,Pro,Île-de-France,92
2986,1962-10-13,1996-02-05,Standard,Provence-Alpes-Côte d'Azur,13
2987,1992-06-29,2013-01-04,Pro,Nouvelle-Aquitaine,86
2988,1976-09-26,2025-06-16,Premium,Hauts-de-France,59
2989,2001-10-06,2025-01-11,Standard,Hauts-de-France,62
2990,1951-08-05,1973-10-17,Premium,Grand Est,57
2991,1997-08-28,2016-08-13,Pro,Île-de-France,92
2992,1991-09-21,2013-11-19,Standard,Île-de-France,91
2993,1992-12-25,2011-03-02,Standard,Provence-Alpes-Côte d'Azur,83
2994,1969-08-25,2012-03-15,Standard,Provence-Alpes-Côte d'Azur,83
2995,1986-12-08,2026-03-26,Premium,Nouvelle-Aquitaine,40
2996,2004-03-08,2023-10-11,Standard,Grand Est,55
2997,1967-01-11,1993-10-20,Pro,Pays de la Loire,53
2998,2004-12-29,2023-09-28,Pro,Auvergne-Rhône-Alpes,38
2999,1970-03-29,2004-08-16,Premium,Auvergne-Rhône-Alpes,43
3000,1959-08-20,1993-07-03,Standard,Centre-Val de Loire,18
3001,1947-11-07,1978-05-29,Standard,Bourgogne-Franche-Comté,58
3002,1998-11-30,2025-07-24,Pro,Occitanie,34
3003,1947-06-28,2025-12-25,Pro,Auvergne-Rhône-Alpes,63
3004,1979-12-28,2011-06-20,Pro,Nouvelle-Aquitaine,33
3005,1986-02-27,2021-05-15,Pro,Île-de-France,75
3006,1996-06-13,2018-07-09,Standard,Île-de-France,75
3007,1966-05-25,1987-07-05,Pro,Île-de-France,93
3008,1957-05-01,2022-12-26,Pro,Normandie,50
3009,1966-01-16,1991-02-19,Standard,Hauts-de-France,59
3010,2007-01-24,2026-03-17,Pro,Île-de-France,95
3011,1992-06-29,2013-09-19,Pro,Provence-Alpes-Côte d'Azur,83
3012,1997-08-05,2020-09-09,Standard,Pays de la Loire,49
3013,1962-10-23,1985-05-31,Standard,Île-de-France,94
3014,1998-04-11,2024-11-28,Pro,Auvergne-Rhône-Alpes,07
3015,1994-02-25,2025-01-21,Pro,Centre-Val de Loire,28
3016,1969-05-16,2009-05-22,Standard,Île-de-France,78
3017,1960-08-03,2016-12-21,Standard,Bourgogne-Franche-Comté,58
3018,1985-03-19,2003-09-27,Pro,Hauts-de-France,02
3019,1951-12-03,2025-01-22,Standard,Nouvelle-Aquitaine,87
3020,1946-06-27,2003-12-06,Pro,Auvergne-Rhône-Alpes,26
3021,1955-03-06,2017-04-02,Standard,Bourgogne-Franche-Comté,89
3022,1974-04-02,2015-03-11,Pro,Occitanie,31
3023,1996-02-01,2026-03-29,Premium,Auvergne-Rhône-Alpes,43
3024,1962-03-12,2020-04-27,Standard,Île-de-France,94
3025,1964-12-01,2009-04-30,Pro,Occitanie,32
3026,1981-10-23,2007-04-18,Standard,Grand Est,67
3027,1959-07-14,2020-02-02,Pro,Grand Est,51
3028,1950-01-27,2009-04-12,Standard,Occitanie,31
3029,1954-02-17,1976-03-18,Pro,Provence-Alpes-Côte d'Azur,06
3030,1976-09-19,2025-12-04,Standard,Centre-Val de Loire,28
3031,1977-12-11,2022-12-04,Pro,Occitanie,11
3032,1957-12-30,2016-03-31,Standard,Grand Est,57
3033,1947-06-05,1978-08-21,Standard,Auvergne-Rhône-Alpes,03
3034,1977-08-31,2010-12-18,Standard,Provence-Alpes-Côte d'Azur,13
3035,1957-04-27,2019-09-16,Premium,Provence-Alpes-Côte d'Azur,83
3036,2001-10-14,2025-05-09,Standard,Auvergne-Rhône-Alpes,07
3037,1952-01-04,1982-02-04,Standard,Auvergne-Rhône-Alpes,69
3038,1954-07-17,1999-04-23,Pro,Hauts-de-France,60
3039,1947-03-17,1969-11-05,Standard,Provence-Alpes-Côte d'Azur,13
3040,1973-05-10,2021-09-06,Standard,Centre-Val de Loire,45
3041,1951-09-30,1993-03-12,Standard,Normandie,50
3042,1947-03-02,1974-02-07,Standard,Normandie,27
3043,1969-04-05,2014-04-28,Standard,Occitanie,34
3044,1948-04-26,1974-01-30,Standard,Bourgogne-Franche-Comté,25
3045,1956-11-06,2021-11-03,Standard,Hauts-de-France,59
3046,2004-08-11,2023-09-04,Pro,Hauts-de-France,62
3047,1997-11-15,2019-01-18,Pro,Occitanie,34
3048,1948-12-16,1993-08-01,Pro,Auvergne-Rhône-Alpes,74
3049,1954-01-12,1973-02-22,Pro,Grand Est,57
3050,1992-04-03,2021-03-27,Pro,Occitanie,31
3051,2000-06-17,2018-12-07,Premium,Hauts-de-France,59
3052,1967-09-04,2005-10-19,Premium,Hauts-de-France,59
3053,1986-07-07,2023-08-10,Standard,Bourgogne-Franche-Comté,70
3054,1973-02-18,2025-10-02,Standard,Occitanie,81
3055,2007-01-18,2026-01-13,Standard,Bretagne,29
3056,1961-12-22,2024-12-09,Premium,Pays de la Loire,85
3057,2008-03-28,2026-04-04,Pro,Auvergne-Rhône-Alpes,38
3058,1997-11-14,2018-03-02,Premium,Pays de la Loire,44
3059,1964-12-07,2015-08-27,Pro,Auvergne-Rhône-Alpes,26
3060,1983-05-13,2005-12-06,Premium,Bretagne,35
3061,2007-01-09,2026-04-15,Premium,Occitanie,31
3062,1955-02-17,2021-10-07,Standard,Grand Est,67
3063,1967-11-04,2015-09-02,Standard,Grand Est,08
3064,1967-06-29,2007-02-21,Premium,Pays de la Loire,85
3065,1965-08-15,1998-12-28,Standard,Bourgogne-Franche-Comté,71
3066,1998-08-20,2022-01-23,Standard,Île-de-France,93
3067,1985-09-05,2007-11-30,Standard,Grand Est,57
3068,1999-02-20,2017-11-11,Pro,Occitanie,34
3069,1963-09-14,2011-09-04,Pro,Bourgogne-Franche-Comté,21
3070,2004-08-19,2026-02-14,Standard,Grand Est,67
3071,1956-08-06,2003-11-12,Premium,Normandie,76
3072,1959-07-25,2010-09-28,Pro,Occitanie,09
3073,1952-07-30,1997-08-04,Standard,Hauts-de-France,62
3074,1963-08-09,1988-11-02,Standard,Île-de-France,75
3075,1987-03-28,2017-11-07,Standard,Hauts-de-France,59
3076,1988-05-07,2017-03-17,Standard,Bourgogne-Franche-Comté,39
3077,2006-03-09,2025-10-02,Pro,Provence-Alpes-Côte d'Azur,83
3078,1976-02-04,2007-05-24,Pro,Île-de-France,95
3079,1995-04-25,2014-05-25,Premium,Grand Est,54
3080,1987-07-27,2010-11-11,Standard,Île-de-France,91
3081,1951-11-04,1975-03-23,Standard,Provence-Alpes-Côte d'Azur,83
3082,1991-01-03,2023-01-23,Standard,Grand Est,57
3083,1990-11-13,2015-05-18,Premium,Hauts-de-France,59
3084,1992-05-11,2020-01-20,Standard,Auvergne-Rhône-Alpes,01
3085,1949-05-15,1971-09-24,Standard,Auvergne-Rhône-Alpes,38
3086,2007-05-29,2025-06-04,Premium,Provence-Alpes-Côte d'Azur,06
3087,1960-09-07,2009-07-06,Pro,Bretagne,22
3088,1978-05-04,2007-03-14,Standard,Hauts-de-France,62
3089,1977-05-02,2015-02-26,Pro,Pays de la Loire,44
3090,1994-09-27,2015-08-07,Pro,Auvergne-Rhône-Alpes,07
3091,1966-02-15,1990-10-07,Standard,Auvergne-Rhône-Alpes,43
3092,1950-06-04,2022-05-21,Pro,Provence-Alpes-Côte d'Azur,83
3093,2002-08-21,2021-11-18,Premium,Auvergne-Rhône-Alpes,63
3094,1993-10-29,2012-03-11,Standard,Île-de-France,91
3095,1961-10-18,1999-11-02,Standard,Grand Est,10
3096,1956-08-29,2026-03-28,Standard,Grand Est,67
3097,1975-10-08,2007-10-08,Pro,Occitanie,30
3098,1959-10-15,2008-01-07,Standard,Hauts-de-France,60
3099,1977-08-18,1996-05-14,Standard,Bourgogne-Franche-Comté,89
3100,1961-10-01,1998-05-05,Premium,Bretagne,56
3101,1991-03-26,2017-01-10,Standard,Auvergne-Rhône-Alpes,42
3102,1952-12-15,1978-12-18,Premium,Hauts-de-France,62
3103,1966-02-04,2013-06-01,Premium,Auvergne-Rhône-Alpes,69
3104,1956-10-16,2026-01-15,Pro,Provence-Alpes-Côte d'Azur,06
3105,1994-08-14,2025-05-11,Standard,Grand Est,54
3106,1976-03-13,1997-04-11,Pro,Île-de-France,94
3107,1985-01-14,2022-05-19,Pro,Nouvelle-Aquitaine,64
3108,1995-06-23,2019-12-25,Pro,Normandie,61
3109,1954-10-06,1976-08-14,Standard,Île-de-France,95
3110,1976-04-24,2014-12-22,Standard,Auvergne-Rhône-Alpes,38
3111,1991-11-05,2010-11-23,Pro,Grand Est,67
3112,1962-03-31,1993-11-06,Pro,Grand Est,55
3113,1991-04-05,2014-07-24,Pro,Nouvelle-Aquitaine,87
3114,2007-12-06,2025-12-17,Pro,Occitanie,34
3115,2006-11-16,2025-05-07,Premium,Pays de la Loire,72
3116,1968-07-12,2025-09-04,Standard,Corse,2B
3117,1953-05-08,2004-02-21,Premium,Nouvelle-Aquitaine,86
3118,1989-09-07,2022-08-08,Pro,Provence-Alpes-Côte d'Azur,83
3119,1973-08-13,1993-11-11,Standard,Île-de-France,93
3120,1963-07-11,1993-01-27,Standard,Île-de-France,94
3121,1982-08-12,2014-01-21,Pro,Hauts-de-France,62
3122,1964-03-07,2022-05-07,Pro,Auvergne-Rhône-Alpes,38
3123,1994-05-21,2016-11-05,Standard,Hauts-de-France,62
3124,1982-01-22,2017-11-05,Premium,Nouvelle-Aquitaine,79
3125,2003-01-02,2022-09-07,Premium,Île-de-France,94
3126,2003-09-22,2024-05-26,Pro,Auvergne-Rhône-Alpes,69
3127,1967-11-23,2022-06-24,Premium,Normandie,27
3128,1954-09-11,2021-01-29,Pro,Auvergne-Rhône-Alpes,63
3129,2000-04-25,2022-02-04,Standard,Hauts-de-France,62
3130,1985-12-21,2023-04-18,Pro,Auvergne-Rhône-Alpes,42
3131,1984-11-03,2021-05-22,Pro,Bourgogne-Franche-Comté,90
3132,1956-02-11,2003-02-18,Premium,Grand Est,55
3133,1998-02-03,2018-10-02,Pro,Île-de-France,91
3134,2000-03-13,2019-07-09,Pro,Île-de-France,93
3135,1946-09-22,2024-10-27,Premium,Hauts-de-France,59
3136,1982-06-21,2022-10-20,Pro,Occitanie,30
3137,1976-09-15,2015-08-20,Premium,Auvergne-Rhône-Alpes,43
3138,1957-10-29,1981-09-06,Premium,Grand Est,67
3139,1996-04-18,2023-10-03,Standard,Occitanie,11
3140,1945-12-20,2023-01-09,Pro,Auvergne-Rhône-Alpes,43
3141,1963-03-17,1989-02-28,Standard,Bourgogne-Franche-Comté,58
3142,1999-10-30,2022-01-04,Standard,Occitanie,81
3143,1969-02-17,2005-01-17,Pro,Auvergne-Rhône-Alpes,73
3144,1973-10-24,2017-11-01,Premium,Pays de la Loire,72
3145,1951-01-04,2014-05-09,Pro,Grand Est,54
3146,1978-07-01,2009-10-01,Pro,Auvergne-Rhône-Alpes,69
3147,1966-04-23,2009-12-21,Premium,Île-de-France,93
3148,1948-10-21,2022-12-05,Pro,Île-de-France,77
3149,1999-05-01,2025-12-18,Standard,Occitanie,11
3150,1949-03-12,2005-09-09,Pro,Grand Est,54
3151,1983-06-12,2002-02-18,Premium,Occitanie,34
3152,1973-04-09,2020-01-23,Pro,Auvergne-Rhône-Alpes,73
3153,1983-02-12,2012-01-28,Standard,Provence-Alpes-Côte d'Azur,83
3154,1947-03-03,1965-09-05,Premium,Provence-Alpes-Côte d'Azur,13
3155,1981-04-10,2004-10-11,Standard,Grand Est,57
3156,2006-01-28,2024-12-19,Standard,Bourgogne-Franche-Comté,89
3157,1950-03-25,2022-06-11,Pro,Hauts-de-France,59
3158,1978-07-09,2012-06-20,Pro,Grand Est,68
3159,1998-07-14,2018-10-26,Standard,Bourgogne-Franche-Comté,71
3160,1991-08-10,2018-12-25,Premium,Normandie,27
3161,1981-09-06,2017-09-23,Standard,Île-de-France,78
3162,1977-04-27,2021-05-24,Standard,Pays de la Loire,85
3163,1967-07-03,1995-08-03,Premium,Île-de-France,77
3164,1957-05-21,1986-02-08,Premium,Provence-Alpes-Côte d'Azur,13
3165,1959-12-19,2016-02-11,Standard,Provence-Alpes-Côte d'Azur,06
3166,1979-06-01,2011-10-30,Pro,Occitanie,31
3167,1991-06-15,2024-12-17,Pro,Centre-Val de Loire,28
3168,1977-05-13,2015-06-27,Standard,Grand Est,57
3169,1990-12-10,2024-05-19,Premium,Provence-Alpes-Côte d'Azur,13
3170,1951-06-18,2012-10-21,Premium,Nouvelle-Aquitaine,33
3171,1989-02-10,2007-02-12,Premium,Hauts-de-France,60
3172,1964-01-30,2020-05-13,Premium,Grand Est,67
3173,1984-11-16,2013-06-11,Pro,Occitanie,34
3174,1992-05-10,2021-11-18,Standard,Occitanie,31
3175,1990-11-10,2015-06-09,Premium,Bourgogne-Franche-Comté,71
3176,1968-02-12,1990-03-09,Premium,Occitanie,66
3177,1964-10-25,2018-06-23,Premium,Centre-Val de Loire,45
3178,1984-07-23,2019-04-25,Standard,Bourgogne-Franche-Comté,25
3179,1993-08-11,2024-01-05,Standard,Occitanie,31
3180,1949-11-30,2003-10-28,Standard,Bretagne,22
3181,1947-03-15,1985-04-10,Pro,Île-de-France,78
3182,1954-04-05,2006-05-22,Premium,Occitanie,31
3183,1948-05-22,1971-11-08,Pro,Île-de-France,75
3184,1949-07-02,1987-06-14,Standard,Bourgogne-Franche-Comté,21
3185,2004-10-23,2023-03-08,Standard,Grand Est,67
3186,1963-04-13,2019-04-30,Pro,Pays de la Loire,44
3187,2005-09-07,2025-01-26,Standard,Grand Est,57
3188,1963-12-23,1998-10-23,Pro,Île-de-France,93
3189,1985-04-12,2024-07-08,Standard,Provence-Alpes-Côte d'Azur,13
3190,1967-09-23,1990-10-23,Standard,Normandie,50
3191,1998-02-13,2021-01-04,Premium,Occitanie,12
3192,1951-09-15,1984-06-22,Pro,Île-de-France,78
3193,1974-07-16,2013-01-08,Premium,Grand Est,67
3194,1986-01-19,2004-02-05,Pro,Auvergne-Rhône-Alpes,38
3195,1952-11-24,1988-02-15,Standard,Île-de-France,75
3196,1954-06-09,1972-10-26,Pro,Pays de la Loire,44
3197,1973-08-21,2009-07-13,Pro,Provence-Alpes-Côte d'Azur,83
3198,1976-12-20,2024-01-02,Pro,Île-de-France,93
3199,1963-07-20,2013-03-23,Pro,Auvergne-Rhône-Alpes,38
3200,1991-10-26,2021-08-04,Pro,Provence-Alpes-Côte d'Azur,06
3201,1976-02-29,2001-08-14,Premium,Île-de-France,93
3202,1974-06-29,1997-12-04,Standard,Île-de-France,92
3203,1988-04-08,2021-10-30,Pro,Pays de la Loire,49
3204,1957-10-09,1977-12-30,Pro,Grand Est,67
3205,1967-10-24,2010-02-12,Standard,Normandie,14
3206,1980-05-30,1999-04-19,Standard,Pays de la Loire,72
3207,2004-01-30,2024-05-07,Pro,Grand Est,51
3208,1981-07-02,2009-11-18,Standard,Île-de-France,78
3209,2005-03-09,2024-01-31,Standard,Provence-Alpes-Côte d'Azur,13
3210,1972-01-03,2004-04-20,Pro,Normandie,14
3211,1965-11-21,1986-09-07,Premium,Île-de-France,93
3212,1953-07-22,1990-11-04,Premium,Nouvelle-Aquitaine,33
3213,1974-08-22,2020-02-01,Pro,Bourgogne-Franche-Comté,21
3214,1967-12-13,1995-09-22,Pro,Île-de-France,91
3215,1965-09-17,2006-03-26,Pro,Provence-Alpes-Côte d'Azur,06
3216,1959-07-31,1999-07-12,Pro,Grand Est,67
3217,1961-04-18,2004-07-08,Pro,Nouvelle-Aquitaine,23
3218,1972-10-03,2015-04-01,Pro,Île-de-France,77
3219,1987-06-07,2014-06-05,Standard,Hauts-de-France,60
3220,1953-01-11,1992-05-04,Standard,Auvergne-Rhône-Alpes,69
3221,1994-01-27,2021-11-12,Pro,Hauts-de-France,59
3222,1975-10-19,2023-04-11,Standard,Île-de-France,78
3223,1971-05-09,1994-06-15,Standard,Île-de-France,77
3224,1948-02-03,1979-09-17,Standard,Bretagne,35
3225,1961-04-22,1984-04-08,Pro,Provence-Alpes-Côte d'Azur,06
3226,1960-12-21,1995-07-01,Premium,Nouvelle-Aquitaine,87
3227,1948-03-27,1989-03-06,Pro,Hauts-de-France,59
3228,1996-01-26,2021-12-29,Standard,Île-de-France,78
3229,1947-06-27,2001-02-24,Pro,Hauts-de-France,59
3230,1958-12-30,1978-12-18,Standard,Auvergne-Rhône-Alpes,38
3231,1990-04-30,2018-03-07,Pro,Centre-Val de Loire,37
3232,1952-06-01,2023-07-11,Standard,Pays de la Loire,49
3233,1971-01-14,1989-10-28,Pro,Auvergne-Rhône-Alpes,69
3234,1964-04-04,2022-07-04,Pro,Pays de la Loire,72
3235,2006-12-07,2026-02-01,Pro,Grand Est,68
3236,1977-05-29,2020-09-29,Pro,Île-de-France,75
3237,1989-05-15,2019-07-09,Premium,Provence-Alpes-Côte d'Azur,13
3238,1961-08-16,1994-12-09,Pro,Pays de la Loire,44
3239,1975-08-07,2019-03-17,Pro,Occitanie,31
3240,2007-02-11,2025-09-15,Standard,Auvergne-Rhône-Alpes,15
3241,1957-11-30,1983-04-10,Standard,Bretagne,35
3242,1966-09-19,2005-07-13,Standard,Grand Est,51
3243,1976-02-27,2008-11-14,Premium,Pays de la Loire,44
3244,1999-07-23,2024-09-24,Standard,Île-de-France,75
3245,1997-03-18,2024-04-24,Standard,Occitanie,65
3246,1983-01-24,2008-07-30,Premium,Nouvelle-Aquitaine,64
3247,1975-09-13,2000-09-18,Premium,Auvergne-Rhône-Alpes,69
3248,1987-05-26,2023-06-25,Standard,Île-de-France,94
3249,1961-05-26,1987-10-10,Standard,Auvergne-Rhône-Alpes,69
3250,2005-07-20,2024-08-18,Standard,Auvergne-Rhône-Alpes,01
3251,1947-08-26,1999-04-24,Pro,Provence-Alpes-Côte d'Azur,06
3252,1969-11-20,1995-11-06,Pro,Bretagne,29
3253,1953-08-31,2025-11-26,Premium,Auvergne-Rhône-Alpes,74
3254,1958-08-24,2023-07-02,Premium,Nouvelle-Aquitaine,87
3255,1991-06-04,2014-03-08,Standard,Centre-Val de Loire,45
3256,2007-11-09,2026-01-19,Standard,Auvergne-Rhône-Alpes,69
3257,1982-10-25,2008-12-31,Standard,Centre-Val de Loire,28
3258,2002-05-29,2020-08-06,Pro,Provence-Alpes-Côte d'Azur,06
3259,1947-12-09,1997-05-27,Pro,Bretagne,35
3260,1957-11-20,2005-03-17,Standard,Corse,2A
3261,1982-05-22,2001-03-24,Standard,Provence-Alpes-Côte d'Azur,13
3262,1991-08-23,2014-06-06,Standard,Bourgogne-Franche-Comté,58
3263,1981-03-12,2000-01-05,Pro,Île-de-France,77
3264,1980-07-31,2019-01-23,Pro,Île-de-France,77
3265,1989-08-04,2023-01-23,Pro,Île-de-France,77
3266,1973-12-28,1994-04-12,Standard,Hauts-de-France,62
3267,1958-09-22,2017-06-02,Standard,Occitanie,81
3268,1945-10-22,2001-06-15,Standard,Auvergne-Rhône-Alpes,07
3269,2003-10-04,2022-10-14,Standard,Hauts-de-France,62
3270,1995-08-23,2021-06-03,Pro,Nouvelle-Aquitaine,87
3271,2000-06-15,2024-03-19,Pro,Île-de-France,94
3272,1980-02-09,2009-10-11,Standard,Bretagne,56
3273,1981-06-06,2020-11-26,Pro,Nouvelle-Aquitaine,33
3274,1967-12-15,2013-09-30,Standard,Provence-Alpes-Côte d'Azur,13
3275,1977-03-02,2010-01-06,Pro,Grand Est,51
3276,1977-12-08,2018-03-21,Pro,Bretagne,35
3277,1983-06-10,2015-03-04,Pro,Bretagne,35
3278,1956-03-28,1994-03-30,Standard,Normandie,14
3279,1989-11-14,2025-02-24,Standard,Île-de-France,75
3280,1950-06-24,2021-11-29,Standard,Auvergne-Rhône-Alpes,69
3281,1960-05-29,1997-10-06,Pro,Pays de la Loire,85
3282,1994-10-11,2025-10-16,Pro,Grand Est,51
3283,1952-07-14,1979-07-07,Standard,Pays de la Loire,44
3284,2001-02-02,2022-08-05,Standard,Hauts-de-France,60
3285,2000-05-27,2022-12-04,Standard,Île-de-France,92
3286,1983-08-23,2026-03-04,Standard,Occitanie,11
3287,1972-09-20,2014-09-18,Standard,Provence-Alpes-Côte d'Azur,06
3288,1997-10-21,2021-11-22,Standard,Hauts-de-France,62
3289,1977-09-13,2006-06-01,Pro,Grand Est,08
3290,1972-07-30,1993-11-18,Premium,Auvergne-Rhône-Alpes,74
3291,1949-06-12,2003-08-10,Pro,Auvergne-Rhône-Alpes,43
3292,1998-01-26,2017-05-12,Premium,Auvergne-Rhône-Alpes,63
3293,1970-03-06,1994-01-11,Standard,Île-de-France,78
