contact_id,sinistre_id,client_id,date_contact,canal,motif_contact,temps_attente_sec,nb_transferts,duree_traitement_min,resolution_premier_contact,escalade,satisfaction_score,nb_contacts_precedents
5814,202201642,4317,2022-11-17,mail,declaration_sinistre,34,1,7,oui,non,5,1
5815,202601561,2383,2026-04-08,mail,demande_avancement,855,1,8,oui,non,3,5
5816,202500763,33,2025-12-25,telephone,expertise,93,3,7,oui,non,4,4
5817,202501176,3996,2025-11-11,telephone,declaration_sinistre,882,0,9,oui,non,3,2
5818,202501618,3039,2025-11-26,mail,declaration_sinistre,244,3,7,non,oui,2,2
5819,202600907,4759,2026-03-08,telephone,relance_dossier,161,0,15,oui,non,5,4
5820,202501408,2151,2025-08-06,telephone,demande_avancement,581,3,5,oui,oui,2,4
5821,202500960,1582,2026-04-20,mail,relance_dossier,448,3,8,non,oui,1,2
5822,202600841,658,2026-04-17,telephone,contestation_indemnisation,582,3,8,non,oui,1,5
5823,202600768,1553,2026-02-18,visite,declaration_sinistre,834,0,9,oui,oui,2,0
5824,202500390,2877,2026-01-01,mail,incomprehension_garantie,703,2,8,non,oui,1,2
5825,202502000,1827,2025-12-07,telephone,declaration_sinistre,687,0,15,oui,non,3,1
5826,202600114,4431,2026-02-27,mail,relance_dossier,304,2,7,oui,oui,2,1
5827,202501162,4581,2025-12-27,telephone,expertise,681,0,4,oui,non,3,0
5828,202600882,3379,2026-04-15,mail,relance_dossier,792,0,6,oui,non,3,1
5829,202600454,2974,2026-04-09,telephone,expertise,258,1,1,oui,non,5,1
5830,202601418,4252,2026-04-15,mail,reclamation_delai,92,0,5,non,oui,2,2
5831,202600342,2248,2026-03-05,visite,piece_manquante,154,0,9,oui,non,5,2
5832,202501240,1609,2025-10-22,mail,demande_avancement,584,0,25,oui,oui,3,3
5833,202501387,4262,2026-03-02,telephone,piece_manquante,76,0,2,oui,non,5,4
5834,202501530,1092,2025-12-03,mail,reclamation_delai,383,3,7,oui,non,2,5
5835,202500618,3352,2025-10-28,mail,contestation_indemnisation,760,1,6,oui,non,2,5
5836,202601866,2116,2026-03-06,telephone,declaration_sinistre,258,1,4,oui,non,5,0
5837,202501972,3225,2025-08-14,telephone,declaration_sinistre,164,1,2,oui,oui,4,1
5838,202600707,2120,2026-03-28,telephone,demande_avancement,667,2,4,oui,non,2,4
5839,202600478,1801,2026-03-26,mail,demande_avancement,748,2,1,oui,oui,1,3
5840,202501335,4885,2026-02-05,mail,incomprehension_garantie,252,3,6,oui,non,3,4
5841,202500566,4655,2025-11-05,telephone,piece_manquante,311,1,9,non,oui,2,0
5842,202501170,4088,2025-11-17,mail,contestation_indemnisation,158,0,9,non,oui,2,1
5843,202501094,3077,2025-07-21,telephone,declaration_sinistre,222,2,9,oui,oui,3,3
5844,202601738,1257,2026-04-15,mail,expertise,781,3,7,oui,oui,1,4
5845,202600040,3344,2026-03-15,telephone,demande_avancement,512,2,7,oui,non,3,2
5846,202601771,4945,2026-02-25,telephone,incomprehension_garantie,702,2,6,oui,oui,1,5
5847,202500154,2299,2026-02-15,telephone,demande_avancement,389,2,6,oui,non,3,3
5848,202601882,2008,2026-03-28,telephone,incomprehension_garantie,432,1,6,oui,non,3,0
5849,202401688,3852,2025-08-13,telephone,contestation_indemnisation,754,1,1,oui,oui,1,3
5850,202601795,3990,2026-04-18,visite,reclamation_delai,407,2,6,oui,non,2,1
5851,202600937,4411,2026-03-30,mail,demande_avancement,290,1,30,non,oui,3,0
5852,202501842,2508,2026-01-17,mail,demande_avancement,290,0,9,non,non,4,3
5853,202600726,4262,2026-04-11,mail,demande_avancement,636,1,7,non,non,2,4
5854,202600197,1709,2026-03-28,mail,demande_avancement,270,3,8,oui,non,4,2
5855,202601663,254,2026-04-07,telephone,contestation_indemnisation,406,0,5,non,non,2,3
5856,202501701,1654,2025-12-23,telephone,relance_dossier,61,0,2,oui,non,5,2
5857,202501252,4931,2025-12-30,mail,reclamation_delai,25,0,15,oui,non,4,1
5858,202501321,2288,2025-08-16,mail,relance_dossier,772,0,7,oui,non,3,2
5859,202600136,488,2026-03-12,telephone,contestation_indemnisation,769,3,7,non,non,1,5
5860,202500832,3704,2025-08-08,mail,relance_dossier,478,0,8,oui,non,4,5
5861,202501176,3996,2025-10-21,mail,piece_manquante,265,1,7,oui,non,5,2
5862,202501794,2623,2025-09-19,telephone,demande_avancement,495,3,7,oui,oui,2,5
5863,202600997,496,2026-04-18,telephone,declaration_sinistre,511,1,6,oui,non,4,0
5864,202601912,2846,2026-04-20,telephone,relance_dossier,764,3,6,oui,oui,1,3
5865,202601456,1352,2026-02-20,mail,contestation_indemnisation,851,1,9,oui,non,2,5
5866,202500487,797,2026-02-23,telephone,demande_avancement,558,3,6,non,oui,1,2
5867,202500578,2277,2026-01-04,telephone,relance_dossier,289,1,7,oui,non,5,4
5868,202501479,575,2026-02-26,mail,piece_manquante,48,3,15,oui,oui,3,3
5869,202601361,3823,2026-04-08,telephone,declaration_sinistre,249,0,5,non,non,4,5
5870,202601734,2634,2026-03-17,mail,demande_avancement,59,0,15,oui,oui,4,0
5871,202600627,3550,2026-04-02,visite,demande_avancement,66,3,5,non,oui,2,4
5872,202601838,2309,2026-04-20,visite,relance_dossier,166,3,4,oui,non,4,1
5873,202600940,4821,2026-04-09,telephone,reclamation_delai,644,3,10,non,oui,1,4
5874,202500399,2935,2026-01-08,telephone,relance_dossier,437,0,9,oui,non,4,3
5875,202500403,2448,2026-03-27,telephone,demande_avancement,847,3,10,oui,non,2,4
5876,202601852,4760,2026-03-23,telephone,incomprehension_garantie,166,2,6,oui,oui,2,3
5877,202500145,1149,2025-10-31,telephone,demande_avancement,542,2,5,non,oui,1,5
5878,202501240,1609,2025-12-03,visite,demande_avancement,17,2,8,non,non,3,2
5879,202401260,1379,2024-12-24,telephone,piece_manquante,311,2,6,non,oui,1,2
5880,201901039,3944,2020-05-15,telephone,demande_avancement,666,1,9,non,non,2,0
5881,202600478,1801,2026-03-23,telephone,declaration_sinistre,19,0,9,oui,non,5,3
5882,202600707,2120,2026-04-11,telephone,declaration_sinistre,388,3,6,oui,oui,2,3
5883,202501618,3039,2026-04-21,telephone,piece_manquante,305,3,10,oui,non,3,3
5884,202501032,361,2026-03-17,telephone,reclamation_delai,707,2,7,non,oui,1,0
5885,202500189,1427,2026-04-15,mail,piece_manquante,82,3,25,non,non,3,5
5886,201801502,562,2018-11-02,telephone,demande_avancement,802,2,6,oui,oui,1,4
5887,202501982,4781,2026-03-28,telephone,piece_manquante,561,0,6,non,oui,2,3
5888,202600040,3344,2026-02-09,telephone,relance_dossier,164,1,20,oui,oui,4,2
5889,202600133,2881,2026-03-18,mail,piece_manquante,207,1,6,oui,non,5,2
5890,202501973,1009,2025-12-13,mail,demande_avancement,407,2,3,oui,non,3,3
5891,202601077,4871,2026-03-20,telephone,relance_dossier,203,2,3,oui,oui,3,3
5892,202600773,208,2026-03-30,telephone,reclamation_delai,678,0,9,oui,non,2,2
5893,202601729,517,2026-04-19,telephone,incomprehension_garantie,859,2,7,oui,non,1,1
5894,202601501,3789,2026-04-10,telephone,expertise,335,2,6,oui,non,3,4
5895,202501548,4686,2026-01-09,telephone,demande_avancement,283,3,5,non,oui,2,1
5896,202501167,3398,2026-01-26,telephone,declaration_sinistre,577,0,7,non,oui,2,1
5897,202500557,4116,2026-04-13,telephone,relance_dossier,100,3,5,non,non,3,0
5898,202601593,3355,2026-04-14,telephone,expertise,754,2,6,non,oui,1,4
5899,202501166,3358,2025-12-21,mail,expertise,883,2,10,non,oui,1,1
5900,202500567,4794,2026-04-12,telephone,piece_manquante,585,0,20,non,non,3,1
5901,202500399,2935,2025-10-01,mail,declaration_sinistre,689,1,25,non,oui,1,3
5902,202500002,2173,2026-04-07,mail,relance_dossier,696,1,6,oui,oui,2,5
5903,202500870,486,2025-12-26,telephone,contestation_indemnisation,809,1,2,non,non,1,5
5904,202500509,3833,2025-12-30,mail,piece_manquante,838,2,3,non,non,1,2
5905,202500568,4076,2026-01-20,telephone,relance_dossier,522,2,8,oui,oui,2,4
5906,202500844,2619,2026-02-20,telephone,demande_avancement,50,0,8,non,oui,3,0
5907,202501676,4796,2026-01-04,mail,relance_dossier,730,0,5,non,oui,1,2
5908,202500281,2080,2026-01-04,telephone,demande_avancement,423,1,10,oui,non,4,2
5909,202501194,4873,2025-07-23,visite,piece_manquante,824,0,20,oui,non,3,5
5910,202500106,1355,2025-08-18,visite,contestation_indemnisation,646,2,7,non,oui,1,2
5911,202500538,4308,2025-08-16,mail,contestation_indemnisation,585,2,4,oui,non,2,3
5912,202600377,2614,2026-03-21,telephone,contestation_indemnisation,696,2,20,oui,non,1,2
5913,202500536,324,2025-08-04,telephone,relance_dossier,878,1,25,oui,non,3,1
5914,202500654,2766,2026-02-22,visite,contestation_indemnisation,900,2,7,non,oui,1,3
5915,202500124,3564,2025-10-25,telephone,demande_avancement,97,0,8,oui,non,5,2
5916,202600581,1028,2026-02-20,telephone,demande_avancement,439,1,7,oui,non,4,3
5917,202600829,221,2026-04-18,telephone,demande_avancement,301,0,6,non,non,3,4
5918,202601301,3661,2026-04-14,visite,demande_avancement,7,0,7,oui,non,5,4
5919,202501164,4417,2025-12-27,mail,demande_avancement,550,3,8,oui,non,3,3
5920,202600726,4262,2026-02-24,telephone,contestation_indemnisation,806,2,5,oui,oui,1,5
5921,202502000,1827,2025-10-26,mail,expertise,359,3,7,non,oui,1,0
5922,202600882,3379,2026-04-09,telephone,piece_manquante,92,1,7,oui,non,5,3
5923,202600997,496,2026-04-20,mail,reclamation_delai,655,0,9,non,non,1,5
5924,202600900,549,2026-04-03,telephone,piece_manquante,792,2,15,oui,non,2,4
5925,202600467,4091,2026-04-15,telephone,declaration_sinistre,699,0,15,non,oui,1,0
5926,202600017,4539,2026-04-18,mail,declaration_sinistre,746,0,8,non,oui,1,4
5927,202601453,477,2026-04-19,mail,piece_manquante,574,3,9,non,oui,1,5
5928,202600053,2298,2026-03-09,telephone,piece_manquante,150,0,9,oui,non,5,1
5929,202501966,803,2025-07-04,mail,expertise,333,3,7,oui,non,3,0
5930,202500891,2070,2025-12-04,visite,demande_avancement,283,3,5,non,oui,2,0
5931,202601989,4066,2026-04-01,visite,contestation_indemnisation,225,1,6,non,non,3,1
5932,202501769,4645,2026-03-11,mail,relance_dossier,436,3,8,non,oui,1,3
5933,202600602,2361,2026-04-17,mail,reclamation_delai,707,3,7,non,oui,1,4
5934,202500250,2263,2026-03-18,telephone,piece_manquante,229,3,10,non,oui,2,2
5935,202501726,1811,2026-01-08,mail,declaration_sinistre,449,0,7,oui,non,4,1
5936,202601935,3145,2026-03-24,telephone,expertise,39,1,10,oui,non,5,2
5937,202500232,179,2026-02-04,mail,demande_avancement,473,2,6,non,oui,1,0
5938,202100926,3866,2022-04-21,telephone,piece_manquante,45,3,7,oui,oui,3,0
5939,202601294,644,2026-04-09,mail,piece_manquante,165,0,6,non,non,4,1
5940,202501323,4129,2026-01-19,mail,piece_manquante,554,2,7,oui,oui,2,4
5941,202600552,4246,2026-02-13,mail,reclamation_delai,159,2,5,oui,non,3,5
5942,202500532,3637,2025-12-12,telephone,demande_avancement,822,3,6,non,oui,1,4
5943,202500175,1307,2025-12-21,telephone,piece_manquante,717,2,6,oui,non,2,1
5944,202600695,1735,2026-03-02,telephone,declaration_sinistre,159,2,8,non,oui,2,1
5945,202600342,2248,2026-04-01,telephone,reclamation_delai,311,3,7,oui,non,2,3
5946,202500372,2659,2026-04-21,visite,demande_avancement,384,0,9,oui,non,4,0
5947,202501184,571,2026-03-18,mail,expertise,747,1,5,non,oui,1,2
5948,202500763,33,2026-01-31,telephone,piece_manquante,746,0,2,oui,non,3,5
5949,202500168,1702,2026-02-09,telephone,demande_avancement,173,2,7,oui,oui,3,5
5950,202601294,644,2026-04-20,mail,demande_avancement,819,3,7,non,non,1,2
5951,202500579,2421,2026-04-14,telephone,demande_avancement,96,3,6,oui,oui,3,5
5952,202501746,978,2026-01-02,telephone,demande_avancement,400,2,9,oui,non,3,2
5953,202600596,262,2026-02-06,mail,contestation_indemnisation,34,2,6,oui,non,3,3
5954,202600940,4821,2026-04-20,mail,reclamation_delai,171,3,7,non,oui,1,3
5955,202501315,4618,2026-01-26,mail,declaration_sinistre,423,1,8,oui,non,4,1
5956,202500082,1134,2026-03-03,telephone,declaration_sinistre,130,1,9,oui,oui,4,5
5957,202501170,4088,2025-11-10,telephone,piece_manquante,49,3,9,non,oui,2,2
5958,202601570,1386,2026-04-17,telephone,demande_avancement,656,3,8,oui,non,2,3
5959,202601709,4370,2026-04-11,telephone,expertise,638,1,5,non,oui,1,1
5960,202601623,2456,2026-04-18,telephone,demande_avancement,361,3,5,oui,oui,2,5
5961,202500566,4655,2025-10-20,mail,declaration_sinistre,60,1,4,non,oui,3,2
5962,202501952,2654,2025-10-25,telephone,declaration_sinistre,23,1,3,oui,non,5,2
5963,202501765,4546,2026-01-26,mail,relance_dossier,346,1,5,non,oui,2,1
5964,202601747,4710,2026-04-17,visite,piece_manquante,251,3,4,oui,non,4,1
5965,202501879,3801,2025-10-22,telephone,demande_avancement,699,0,30,non,non,2,3
5966,202600267,802,2026-04-10,telephone,reclamation_delai,527,3,9,oui,non,2,5
5967,202501978,2831,2025-10-19,telephone,declaration_sinistre,503,3,9,oui,oui,2,4
5968,202500330,226,2025-12-22,visite,piece_manquante,820,2,9,non,oui,1,1
5969,202500401,733,2026-04-02,telephone,piece_manquante,260,1,6,non,oui,3,1
5970,202200391,563,2023-03-02,telephone,demande_avancement,885,3,20,non,oui,1,4
5971,202601852,4760,2026-04-17,telephone,piece_manquante,558,0,5,oui,non,4,5
5972,201500607,2102,2015-08-05,telephone,demande_avancement,775,3,25,oui,oui,1,3
5973,202500756,3416,2026-04-12,telephone,reclamation_delai,1,2,6,oui,oui,2,4
5974,202501662,2847,2026-01-27,telephone,reclamation_delai,418,0,4,non,oui,1,5
5975,202501234,4281,2026-02-28,telephone,relance_dossier,247,2,9,oui,oui,3,3
5976,202600648,4233,2026-03-24,mail,declaration_sinistre,573,2,8,non,non,2,3
5977,202500574,393,2025-05-30,telephone,declaration_sinistre,375,1,3,non,oui,2,3
5978,202500106,1355,2026-02-03,telephone,demande_avancement,26,0,8,non,non,4,3
5979,202500883,3811,2025-12-17,telephone,declaration_sinistre,103,1,6,oui,oui,4,1
5980,202600115,4214,2026-03-19,telephone,contestation_indemnisation,398,1,7,non,oui,1,5
5981,202500929,2652,2026-03-05,mail,piece_manquante,123,1,20,oui,non,5,1
5982,202501337,3122,2026-03-08,telephone,expertise,413,0,3,non,non,3,1
5983,202601339,767,2026-04-20,visite,incomprehension_garantie,880,3,8,oui,non,1,0
5984,202601160,3803,2026-04-10,telephone,relance_dossier,153,2,9,non,oui,2,1
5985,202501677,4135,2025-08-06,mail,declaration_sinistre,594,3,7,oui,non,3,5
5986,202600947,849,2026-04-09,telephone,expertise,223,0,6,non,non,4,4
5987,202500929,2652,2026-01-27,telephone,relance_dossier,694,3,6,oui,oui,1,2
5988,202500847,2712,2025-08-19,telephone,declaration_sinistre,469,0,5,non,non,3,1
5989,202500719,2757,2025-09-23,mail,expertise,746,3,3,oui,non,2,1
5990,202601515,3055,2026-02-24,telephone,demande_avancement,280,0,25,non,oui,3,1
5991,202600604,3818,2026-04-10,mail,incomprehension_garantie,882,3,7,oui,non,1,1
5992,202500640,2734,2026-02-01,telephone,piece_manquante,783,1,10,non,oui,1,0
5993,202601872,281,2026-04-19,telephone,relance_dossier,670,1,7,oui,non,3,0
5994,201700561,1499,2018-08-20,mail,relance_dossier,109,0,20,non,oui,3,3
5995,202600778,193,2026-04-12,telephone,demande_avancement,795,2,10,non,oui,1,4
5996,202500111,2115,2025-11-27,telephone,piece_manquante,836,1,3,non,non,2,1
5997,202501157,73,2026-02-25,mail,declaration_sinistre,582,3,8,non,oui,1,4
5998,202500865,1671,2026-01-28,telephone,demande_avancement,641,1,8,oui,non,3,1
5999,202601074,1119,2026-03-27,mail,demande_avancement,428,3,5,non,oui,1,5
6000,202600017,4539,2026-04-17,telephone,declaration_sinistre,277,3,9,oui,non,4,3
6001,202600608,767,2026-04-18,mail,reclamation_delai,442,3,7,oui,non,2,5
6002,202501494,3203,2026-04-07,telephone,demande_avancement,662,3,5,non,non,1,1
6003,202500226,3905,2025-07-11,telephone,piece_manquante,213,2,10,oui,non,4,3
6004,202600627,3550,2026-03-16,visite,piece_manquante,121,0,6,oui,non,5,0
6005,202500125,3119,2025-09-01,mail,reclamation_delai,672,1,3,non,oui,1,0
6006,202500385,3692,2025-09-27,mail,relance_dossier,208,1,7,oui,non,5,2
6007,202600246,491,2026-03-29,telephone,demande_avancement,836,1,7,non,non,2,3
6008,202600900,549,2026-04-21,mail,contestation_indemnisation,77,0,6,oui,non,4,0
6009,202500528,2444,2025-08-23,visite,piece_manquante,264,3,8,non,non,3,4
6010,202500124,3564,2026-03-03,telephone,declaration_sinistre,883,3,15,oui,non,2,5
6011,202501769,4645,2026-01-13,mail,demande_avancement,662,2,7,non,oui,1,1
6012,202501402,2640,2025-09-04,telephone,relance_dossier,35,2,4,oui,oui,3,0
6013,202600426,2974,2026-04-10,telephone,declaration_sinistre,415,1,8,non,non,3,3
6014,202500923,3502,2025-12-01,mail,declaration_sinistre,735,3,8,non,oui,1,1
6015,202601706,4539,2026-04-18,mail,declaration_sinistre,531,3,30,oui,oui,2,1
6016,202501032,361,2025-09-28,telephone,reclamation_delai,253,0,8,non,non,3,1
6017,202601066,3333,2026-04-13,telephone,relance_dossier,123,1,6,oui,non,5,3
6018,202501842,2508,2026-03-26,telephone,demande_avancement,570,3,2,non,non,2,5
6019,202500258,2207,2025-12-23,visite,expertise,898,3,9,oui,non,2,0
6020,202500580,20,2025-12-23,telephone,piece_manquante,783,3,5,oui,non,2,0
6021,202601784,3576,2026-04-17,mail,expertise,69,0,6,non,non,4,5
6022,202600661,3115,2026-04-20,telephone,relance_dossier,629,3,5,oui,non,2,3
6023,202601456,1352,2026-04-02,mail,piece_manquante,51,3,5,oui,oui,3,3
6024,202601706,4539,2026-03-15,telephone,demande_avancement,814,3,7,oui,non,2,0
6025,202501407,2426,2026-02-03,mail,relance_dossier,770,1,2,oui,oui,2,0
6026,202601838,2309,2026-04-21,visite,demande_avancement,770,3,6,oui,non,2,0
6027,202600033,311,2026-04-01,telephone,demande_avancement,611,0,4,oui,non,3,5
6028,202500082,1134,2026-02-14,visite,demande_avancement,336,0,8,oui,non,4,3
6029,202600088,4860,2026-04-11,telephone,declaration_sinistre,834,0,10,oui,non,3,0
6030,202500043,97,2025-10-26,mail,contestation_indemnisation,679,0,6,non,non,1,2
6031,202501018,108,2026-03-03,mail,relance_dossier,200,2,9,non,oui,2,2
6032,202501383,136,2025-12-01,telephone,relance_dossier,142,2,5,non,oui,2,2
6033,202500044,2603,2026-01-09,telephone,reclamation_delai,531,0,9,non,non,2,5
6034,202500175,1307,2026-01-29,telephone,demande_avancement,111,2,5,oui,oui,3,2
6035,202600782,3050,2026-04-14,mail,demande_avancement,47,2,6,oui,non,4,5
6036,202500256,909,2026-01-02,telephone,relance_dossier,63,3,7,oui,non,4,5
6037,202601123,959,2026-04-21,telephone,declaration_sinistre,854,1,6,non,oui,1,5
6038,202500387,887,2025-12-24,telephone,relance_dossier,7,3,9,non,oui,2,3
6039,202600647,3568,2026-04-21,telephone,piece_manquante,710,1,6,oui,non,3,2
6040,202501858,424,2026-01-03,telephone,relance_dossier,897,3,6,oui,non,2,1
6041,202500084,3798,2026-03-13,telephone,declaration_sinistre,634,0,7,non,oui,1,1
6042,202600507,4004,2026-04-05,mail,relance_dossier,237,3,30,non,oui,2,2
6043,202501966,803,2026-01-16,telephone,piece_manquante,8,2,8,oui,oui,3,0
6044,202500206,4890,2025-10-02,telephone,incomprehension_garantie,753,2,8,non,oui,1,2
6045,202601550,1564,2026-04-18,telephone,incomprehension_garantie,894,2,1,non,oui,1,2
6046,202601437,3227,2026-02-24,telephone,relance_dossier,428,0,7,non,oui,2,5
6047,202601504,2207,2026-04-12,telephone,demande_avancement,123,2,9,non,oui,2,5
6048,202500873,4847,2025-11-13,telephone,declaration_sinistre,879,1,8,non,oui,1,5
6049,202301778,630,2023-12-24,telephone,piece_manquante,148,2,15,oui,non,4,1
6050,202501793,1402,2026-04-04,telephone,relance_dossier,638,2,6,oui,non,2,5
6051,202601334,820,2026-04-15,mail,piece_manquante,389,2,8,oui,non,3,2
6052,202500281,2080,2026-02-01,mail,piece_manquante,835,2,7,oui,oui,1,4
6053,202601011,3836,2026-03-16,telephone,demande_avancement,853,0,9,oui,non,3,4
6054,202501364,2973,2026-01-25,mail,relance_dossier,748,2,7,non,non,1,3
6055,202601236,1391,2026-04-04,telephone,relance_dossier,13,0,8,oui,oui,4,1
6056,202500509,3833,2026-02-23,telephone,piece_manquante,468,0,3,oui,non,4,5
6057,202601709,4370,2026-03-25,telephone,relance_dossier,0,0,5,oui,non,5,1
6058,202500906,2511,2025-10-11,telephone,declaration_sinistre,782,2,10,non,non,1,5
6059,202500050,3843,2025-06-27,telephone,demande_avancement,236,1,8,oui,non,5,0
6060,202600377,2614,2026-03-25,mail,demande_avancement,53,1,6,oui,non,5,5
6061,202500509,3833,2026-02-28,telephone,contestation_indemnisation,426,0,8,oui,non,3,4
6062,202500891,2070,2025-10-22,telephone,declaration_sinistre,339,3,7,non,non,2,5
6063,202500252,2277,2026-04-17,visite,relance_dossier,890,2,4,oui,non,2,5
6064,202501748,2942,2026-03-01,telephone,declaration_sinistre,766,1,15,non,non,2,2
6065,202600053,2298,2026-02-12,telephone,demande_avancement,880,0,30,non,non,2,1
6066,202501449,1095,2026-02-03,telephone,expertise,644,0,7,oui,non,3,1
6067,202501793,1402,2025-07-17,mail,declaration_sinistre,633,3,7,oui,non,2,2
6068,202501662,2847,2026-02-28,telephone,declaration_sinistre,565,2,6,non,oui,1,1
6069,202600815,4382,2026-03-27,mail,demande_avancement,871,3,6,oui,non,2,2
6070,202500290,4387,2026-04-05,telephone,declaration_sinistre,886,1,6,non,oui,1,2
6071,202500844,2619,2025-12-08,telephone,piece_manquante,297,1,20,oui,non,5,4
